entrez	pval	logfc
3655	0.733391328730024	0.2
11069	0.0193670442888516	1.4
51776	9.33419768857207e-06	1.7
23676	0.286598420744663	-0.9
2271	0.570554061191746	-0.2
23231	0.01759628151491	-1.2
7018	0.0714177230508991	-1.3
55573	0.000615240375376	0.9
51168	0.0118916204574388	-1.9
54890	0.0608463520062457	0.6
350	0.763312944007205	0.4
22861	0.140241104841433	-0.6
83394	0.579691495465144	-0.3
9552	3.48392321592908e-06	-1.2
23594	0.016112471563616	-1.5
79776	0.613517886115575	0.3
51530	0.0307799348985282	-1.6
2099	0.0967003339846674	-1.0
26575	0.387805729951826	-0.5
285	0.0105944796226635	1.2
84336	0.637379049447951	-0.4
4345	0.1091910204981	-1.0
151887	0.546701002713117	-0.5
1215	2.8266091914416e-07	-4.4
5720	0.141338296336709	-0.5
55012	0.0967651126829514	0.4
54930	0.257753796692303	-0.4
84502	0.54924593472674	0.5
23428	0.536184160541058	0.4
55644	0.0071251901067624	-1.3
51310	0.974083739960229	0.0
55072	4.5983577660183e-05	-2.6
23256	0.639308812183785	0.1
55632	0.0670120958891419	0.6
25831	0.820589057271507	0.1
3183	1.59159762285405e-05	0.7
57096	0.24749075213433	-1.1
11198	0.384153479906214	0.3
9878	0.90660130640211	0.0
8487	0.622247645778955	-0.2
7051	0.190526230335964	-1.5
26277	0.709550480228605	0.2
1618	0.327883875012229	-1.3
90665	0.200919115046913	-1.8
57556	0.0086552841979283	-0.7
54822	0.16432833215014	0.6
7301	0.851223118760156	-0.2
79968	0.357912634771143	0.4
825	0.262802182949532	-1.0
8773	0.270978555423353	0.3
6913	0.992569386034285	0.0
26227	0.668753491883137	-0.3
1299	0.938293711116512	0.1
7430	0.0328721785534524	-0.8
4637	0.654485809942355	0.2
26523	0.466112109384762	0.4
63967	0.9785320344442	0.0
117584	0.759202269821612	0.2
201294	7.89064386038195e-06	-2.9
79157	0.484189109049004	-0.5
1808	6.91589346752603e-07	1.6
7042	0.437904834073144	0.6
55105	0.102896830750159	-0.4
10762	0.96184576600381	0.0
8318	0.0818340683263373	-1.3
1312	0.931650436448736	0.1
51816	0.0443613332885668	-1.4
55862	0.0647241849126137	0.6
9209	0.921207863543091	0.0
9117	0.0126545440351712	0.7
9942	0.257551082387548	-0.7
10013	0.855441336428094	0.1
2568	1.17631698335684e-05	-3.8
990	0.887595892700701	-0.1
139596	0.881727074111383	-0.1
8697	0.115606793331987	0.8
8086	0.148351662723496	-0.5
23468	0.0916469095219633	0.4
2327	0.0002777571958739	2.8
51430	0.152266777333096	0.4
4436	0.29011264980787	-0.5
4214	0.960559536127325	0.0
1725	0.899779131668369	-0.2
29911	0.783718070762161	-0.2
120400	0.28757165659918	-1.0
372	0.0475172046415823	0.5
54566	0.0457548436450347	-1.0
55151	0.0029416332952879	1.6
5711	0.21376739536879	0.5
5742	0.947242732952837	0.0
23511	0.914727179623314	-0.1
1384	0.271587647893354	-0.6
10044	0.119027836608112	-1.1
54187	0.0852519540229934	-0.9
55357	0.232933501861656	-0.7
25861	0.151909061214231	-1.1
5146	0.985216283899127	0.0
55280	0.364881657203407	0.4
57715	0.0017962027195722	-2.1
9044	0.230057339852238	0.5
64376	0.0002455121448766	1.4
29760	0.449151687900229	-0.7
7093	0.0001879898960484	-3.3
56165	0.441820687000029	-0.8
10580	0.0133070048773425	1.2
55118	0.898747940857584	-0.1
25805	0.551005260566498	-0.5
3589	0.205604928763585	-1.7
53904	0.30764494501162	-1.0
51322	1.49872729447486e-05	0.7
1390	0.0788786910983112	0.7
10101	0.0529672351861758	-1.1
23430	0.142163193483564	-1.5
284422	0.200867864126656	-1.1
3096	0.982467849893494	0.0
54209	0.403218918188609	-1.0
10321	0.777226847367385	0.4
2289	0.0142283669633875	1.3
6732	0.845619014730949	-0.1
27154	0.126123676921579	-0.5
55168	0.768764229251244	-0.2
28978	0.0796935648727638	0.9
114327	0.973876620260397	0.0
3326	0.249919553420228	0.3
988	0.0035919047433221	0.6
3710	0.326508383669404	-0.7
7738	0.899934580379864	-0.1
1832	0.244322781859177	-0.7
23411	0.256704192817856	0.5
3189	0.0031184240461876	0.5
80173	0.769956736586285	0.1
3717	0.0948595550316515	0.3
3594	0.0352585013534661	-1.8
25	0.616300104606206	-0.3
11332	0.0639590014031015	-1.1
51100	0.0003290941158812	1.0
8317	0.0129579028171341	1.2
84144	0.0416724240649562	0.9
5125	0.0437983422042374	-1.0
6319	0.769083377499328	-0.2
11018	0.0532630947925007	-2.4
3983	0.0660880790337658	0.5
79956	0.0020085904564049	-1.0
22931	0.0003821171652945	0.8
8829	0.0051603374818983	1.2
56952	0.865197891793004	-0.1
54873	0.318414594342711	0.7
23555	0.873586623589979	-0.1
55506	0.688064554983317	-0.3
387680	0.462674576414728	-0.4
23031	0.0004482135045638	-2.1
7593	0.0169070973846355	-1.1
79629	0.0008020662319528	-1.5
4650	1.57723985169246e-05	-1.6
9424	0.0463018090551088	-0.9
57828	0.0690757883231026	-1.3
5714	0.569009672795103	0.2
54620	0.656232385233509	-0.6
112755	0.201615392297423	-1.1
80270	0.390142141319956	-0.8
9739	0.163937072694037	-0.8
9274	0.910414962898202	0.1
1943	0.315311345546695	-1.3
1153	0.396589392024752	-0.3
513	0.0439008328613202	-1.0
83259	0.55009751010211	-0.9
4670	0.674547754477356	-0.2
51257	0.513889431797734	-0.4
4713	0.112375911352367	-1.1
9524	0.0085879148479909	-1.3
26517	0.000896988808945	-1.7
997	0.160264859315746	-0.7
4507	0.0425835507767055	0.7
126353	0.0250757804606722	-2.1
283638	0.0682122953187436	-1.1
5434	0.869413136999498	0.1
5442	0.0055440138646063	-1.5
610	0.651745592617503	0.7
53841	0.0080417033328298	-2.1
113177	0.225771113012082	-1.3
8045	0.0006919933058326	-2.5
4616	0.855193495320169	0.2
5064	0.404611628198929	-0.6
8174	0.910022820915042	0.1
2872	0.508014634473241	-0.3
421	0.194990133498596	-1.1
27037	2.88885678421283e-05	-2.0
5902	0.73491348391528	-0.1
29801	0.0442069075893361	-0.9
84861	0.122219975918718	-0.9
51586	0.870798860822226	-0.1
3053	0.0211966784601713	-1.7
9342	0.25091121560522	0.7
1399	0.307281385918807	0.3
8216	0.371418216943321	-0.6
4320	0.0211946363026168	-1.5
27443	0.605148113543015	-0.4
6598	0.0164171874179805	-1.2
9127	0.11264361230557	-1.9
91319	0.107385763599142	-2.0
6545	0.387748369770794	-1.3
23786	0.0728699936545999	0.6
100037417	0.952444815871865	0.1
5008	0.0001398017086887	-4.0
23523	0.0063613307863889	-1.3
83874	0.239061309255942	-0.6
56241	0.976497932571142	0.0
10291	0.265161607067111	0.3
2687	0.878422051355471	-0.1
200312	0.503278815484246	-0.4
23541	0.985443019545544	0.0
23384	0.233806424113685	-0.9
23759	0.722252888749485	-0.3
51733	0.194861110931959	-1.2
29799	0.27941186507911	-0.8
6634	0.223107963423881	0.5
23481	0.863464618130602	-0.1
5594	0.0862614929102308	0.3
2678	1.70114520760125e-05	-3.5
9647	0.105179987528376	-1.0
339665	0.626458877253786	-0.4
8940	0.867999210038107	-0.3
1417	0.242457674288303	-1.6
27128	0.0001219191929411	-2.2
8220	0.966936310819967	0.0
4242	0.0178210747653885	-1.6
29775	0.0879643901381225	-1.1
6576	0.69240797985243	-0.4
157	0.376323873855581	0.4
50487	0.0428866012234085	-2.5
3957	0.0071830546382565	-2.6
26088	0.363175112094137	-0.6
7290	0.867720015556357	0.1
23616	0.246646352266045	-1.0
23544	0.28039266289375	-1.0
3956	0.023799116672214	0.8
89781	0.720690464420643	0.2
113791	0.229473173272023	-0.9
402055	0.228527053303865	1.0
23598	0.858838215376737	-0.1
11078	0.851549455441943	-0.1
24144	0.272008175801419	-0.5
23464	0.356228542923374	-0.7
1414	0.876713215539329	-0.3
129138	0.338782830196682	-0.8
51386	0.194872000147581	0.5
4809	0.0653926485503873	0.7
85377	0.194038754229223	-0.8
5435	0.962220458724702	0.0
6663	0.356519866483825	0.6
79879	0.170071260905081	-0.8
9681	0.794347675413824	0.2
9463	0.219447224600745	-0.8
23331	0.136526326109014	0.7
23539	0.397031279328113	-1.2
79019	0.0003803794413402	-2.6
55964	0.199354160423354	1.1
6523	0.523965475318383	-0.6
6527	0.0134886450803028	-2.4
11015	0.253411500446412	-0.6
1565	2.50083308243296e-05	-3.4
10521	0.312621766547035	-0.2
11144	0.62241295375638	-0.5
6942	0.0046974804075524	-0.7
150274	0.206784436899616	-0.6
25776	0.836043272843695	-0.1
56993	0.320268694348195	0.5
27156	0.718093490273082	-0.4
7494	0.335327239925524	-0.4
51493	0.514839166898573	0.3
9929	0.616857723701772	0.3
25793	0.215222282828662	0.4
9567	0.449343015211436	-0.5
84271	0.0037782430170843	-0.7
9609	0.0860494935422689	-1.1
7078	0.0007049785578998	1.5
9701	0.777651512482438	-0.2
6305	0.175472144809793	-0.8
25777	8.34893030414598e-05	-1.9
1727	0.575299008608535	0.2
10126	0.0577201018911887	-1.5
25770	0.396626631979961	-1.2
55586	0.656806250913144	0.7
91289	0.0002959362746203	-1.7
25807	0.155605686167784	-1.1
11252	0.757116493384409	-0.1
25809	0.715488006685637	0.3
10633	0.0031949655115737	-3.1
162	0.70654564926761	-0.2
10042	0.491143469339348	0.2
10043	0.0427329087074297	-1.2
4744	0.405920398695467	0.8
1120	0.0098120511439289	-1.5
638	0.210172653299426	-1.3
3162	0.374085973936178	0.8
27349	0.045984693009937	-1.4
8563	0.530285667826381	-0.4
4174	0.0785829178633161	-1.3
164668	0.857986023932598	0.2
410	8.96956096178704e-06	-2.4
706	0.122946552958621	-1.0
23551	0.775372129808811	-0.3
23170	0.658025749797754	-0.4
23492	0.877094878974413	0.1
5155	0.888001133653978	-0.1
49	0.686492743650029	0.7
164633	0.0964859273196176	-2.1
6122	0.560956723701506	-0.2
55954	0.71636061178907	0.5
23543	0.0917894420823148	0.5
9145	0.354546027139419	-0.8
10454	0.694393186524579	-0.2
84164	0.0850272724882732	-0.8
8897	0.401807594552385	-0.7
54471	0.935103164178609	-0.1
80832	0.772733390428694	0.3
8542	0.293672275914756	0.5
80339	0.168752203145854	-1.5
4627	0.286344907729772	0.3
8911	0.402089583796818	1.0
25813	0.178465073393278	-0.5
25828	0.0869928896185705	-0.6
80020	0.620172787498443	0.4
9402	0.0140679792984848	-1.6
8664	0.862202152649208	0.1
23112	0.803131588209096	-0.1
27352	0.0210760743656401	-2.3
11020	0.967162617445566	0.0
23313	0.229986713018091	0.7
4689	0.0435891084206986	-1.8
1439	0.0498821328123187	-1.2
10478	0.0274721141069466	1.0
7380	0.0099512142519429	-3.1
55007	0.010593209001929	-1.5
79734	0.404547575891408	-0.7
6767	0.0057623439082164	0.6
3560	0.0120734471101041	-2.1
9978	0.564394963769489	0.3
2033	0.962009628449766	0.0
83746	0.424371602052736	-0.6
150356	0.671586988145601	-0.6
5905	0.178224475691937	-0.5
23264	0.813990133809322	-0.2
84844	0.0732536037153699	-1.0
50	0.0100894873931932	-1.0
171568	0.0019241580209079	-1.7
55687	0.501736350206923	-0.6
5372	0.0008536817312704	-1.7
27351	0.971275282839561	0.0
64781	0.205604928763585	-0.8
23774	0.0410508600661846	1.0
9889	0.94618082985709	0.1
83933	0.239921154040369	-1.1
54207	3.37719179248042e-06	-3.2
63874	0.53768478746006	-0.4
23351	0.0040965652506109	-1.3
2287	0.010642482126684	0.7
56948	0.985216283899127	0.0
1511	0.001243067127251	-2.6
2999	0.0110954008947924	-2.5
3002	0.684870204838483	-0.4
55147	0.674314275528385	-0.2
10419	0.323562280397842	0.6
1690	0.418924906836753	0.7
11154	0.162420372752908	0.6
5427	0.165050295501926	0.8
79609	0.0370255426636696	1.0
6655	0.433092565748809	0.3
8814	0.0018417850447849	-1.5
51199	0.0642584756377951	0.4
5836	0.020083004117176	1.1
114088	0.992468034940914	0.0
5706	0.176541721635064	0.3
64841	0.180877803152193	0.5
80821	0.25030326602517	0.3
1033	0.109507479481642	-1.0
10175	0.0053940496761669	1.3
10668	0.224302907605488	0.6
51382	0.375459369361092	-0.4
55195	0.510764323222105	0.7
26499	0.519200711818432	-0.6
5283	0.043415288023726	-1.0
145497	0.029899837768151	-2.2
5684	0.69240797985243	0.1
10490	0.0860487146563595	0.5
26520	0.0938556535505241	0.4
2954	0.023923893671979	-1.7
9786	0.988113340756961	0.0
283578	0.0040108709525869	0.7
161394	0.0073042566885161	-1.8
10598	0.819883570707639	0.1
23002	0.625385122063072	0.1
9517	0.500964650421758	-0.3
79890	0.435829024090772	-0.5
5641	0.973943051374281	0.0
8846	0.857144269656525	-0.1
22938	0.177879296518712	0.6
1113	0.430747639940603	-0.5
3705	0.104485564417597	-0.6
51635	0.591797676427609	-0.3
5494	0.0172626538557889	0.7
51804	0.0005050029501687	2.1
57452	0.48567198276549	0.5
51676	0.415403917257953	-0.5
145508	0.226855395815532	-0.6
2079	0.0431312188405303	0.7
3091	0.0080108664364408	0.9
9766	0.784877255066477	0.2
6430	0.122303431248733	-0.5
6554	0.0212833680621595	-2.0
1983	0.342651176585945	-0.3
6547	9.83056218347226e-05	-2.3
23405	0.0003289505672898	0.8
79038	0.997756749128223	0.0
4522	0.460967675688225	0.3
8115	0.0029045166189572	-3.6
79882	0.537387433963924	0.2
9894	0.0004682000772043	-2.4
22990	0.0007090651641918	1.3
623	0.861386220920694	-0.2
51527	0.951462515639787	0.0
7443	0.767845831369645	0.2
5700	0.115974268928959	0.6
89932	0.139894727985728	-1.1
9252	0.0097454659954074	0.9
55671	0.371064625239483	0.3
60686	0.721111173029906	-0.3
5693	0.972764332146793	0.0
7528	0.324854931149739	0.3
22985	0.69032127927951	-0.2
57820	0.250924336305986	0.7
9321	0.871474726586966	-0.1
328	0.694989812837314	0.1
8106	0.392923854178515	0.4
10278	0.031643134693826	-1.6
394	7.48816374660171e-05	0.8
51550	0.796527490256239	-0.2
6729	0.790303511881879	0.1
9362	0.0007120684512617	-2.6
57680	0.407866374988949	-0.2
5106	0.0077283154122672	-1.9
9692	0.993149284120641	0.0
80344	0.0578496330874733	-1.1
5687	0.255350475755841	0.4
4792	0.401166176270923	0.5
51016	0.398268957056766	-0.7
5721	0.338646984386302	-0.6
84312	0.607968838634297	0.4
9985	0.409501274318894	-0.8
10548	0.520793137968698	-0.6
10484	0.0016128085014391	0.7
51292	0.629318034237486	-0.3
5411	0.63060053508484	-0.2
5875	0.636033652858202	-0.4
4776	0.757912748442911	-0.3
5360	0.686863880618709	-0.3
63935	0.671157311205411	0.4
2937	0.863941883568985	0.1
4318	0.029667946654827	-2.2
30813	0.275863695923609	-1.4
26133	0.355339159125822	-0.3
5834	0.795295919521337	-0.2
26090	0.0397318179871029	-1.0
10544	0.356519866483825	-0.6
9837	0.280674615095366	-0.8
22981	0.149603093444652	-1.0
958	0.404254996918082	-0.4
55245	0.50222814782913	0.4
23613	0.967162617445566	0.0
10110	0.0016288127622664	-1.8
51098	0.250320781137915	0.7
4605	0.218998690775953	-1.3
140902	8.7802655015511e-05	-3.8
3172	0.0844111234924792	-1.5
57446	0.200668696981299	-0.6
84174	0.234924320347507	-1.2
55969	0.388360152719442	-0.8
4773	0.0110135400560759	-1.2
140730	0.0486418437069267	-2.5
80336	0.0353537613342653	-1.3
6789	0.0796953924533506	0.4
57167	0.127698891498859	-1.4
23394	0.235169260909563	0.2
5203	0.0022605528689299	1.0
55816	0.495654963301805	0.6
1477	0.966664543056739	0.0
655	0.198094747708708	-1.0
8480	0.652535581117726	-0.3
7165	0.81353896169448	0.1
80331	0.108350325114276	-0.7
51497	0.537387433963924	-0.3
1522	0.110006468892751	-0.9
24148	0.180125898646466	-0.3
81027	0.16137634500265	-1.5
51012	0.216188228467807	0.6
26164	0.125255166331767	-0.8
5688	0.803662044746244	0.1
28231	0.516440747582785	0.5
4923	0.697491114404424	-0.5
55257	0.357409975924052	-0.5
10732	0.968604738041338	0.0
11083	0.377282642882074	-0.3
54994	0.475521859232541	-0.3
63910	0.0097661115924537	-1.6
55738	0.107226414372105	-0.9
1917	0.239323173978608	1.2
5753	0.010105867024424	-1.9
26205	0.0017296104669578	-1.9
54976	0.917333952816365	0.1
994	0.344796103105521	-0.6
140862	0.558839692224106	-0.6
11237	0.0002423724959311	1.5
10139	0.195387754352579	-0.7
79133	0.693539533808497	-0.2
80343	0.654743191968313	0.7
57761	0.604076604692554	0.5
9770	0.576337169545346	-0.3
1457	0.495319956847333	0.2
113278	0.0184524074363204	-1.8
93144	0.689070178370038	-0.6
51378	0.828345601018167	0.3
343637	0.634572080119788	0.7
8760	0.114217366675424	0.4
81502	0.0989366130636073	0.8
9751	0.0885250765576744	-1.4
10326	0.541488505526328	-0.6
10483	0.901265506453661	0.1
55612	0.466482929642478	-0.7
140706	0.614486162918249	-0.5
5332	0.658181121595125	-0.2
10398	0.380269238360136	0.7
3055	0.545096279575251	-0.5
9777	0.171850151515189	-0.5
140711	0.0042012137057057	-1.6
51340	0.319627590298503	0.3
23509	0.21683494271981	-0.6
25939	0.0389540714096347	1.0
57144	0.988221450645688	0.0
9371	0.0622472569567784	-0.7
140699	0.0172268929481011	-1.4
10528	0.395746065903703	-0.5
63905	0.498312404850511	-0.3
3420	0.206874641149053	-0.4
22919	0.0208480957309377	0.8
182	0.200871224736242	0.7
51654	0.0012569939194967	-1.2
6640	0.0055965497603186	-1.8
9675	0.899863734845655	-0.1
1869	0.0002120095604337	-3.0
58490	0.510099401648502	0.2
11264	0.61036632738488	-0.3
128866	0.975036368405956	0.0
671	0.891765550789865	-0.2
1471	0.536204366547761	-0.3
79913	0.132473691454339	-1.3
10406	0.724358326111539	0.3
191	0.264513788639552	-0.4
26051	0.0074703903559722	-1.8
81610	0.765419612250635	0.3
57119	0.510644722386781	0.9
60625	0.577491292708676	-0.4
116092	0.343365803639075	-0.5
84557	0.004182130331744	-1.9
79953	0.191405024432321	-1.5
128869	0.849870235216499	-0.2
7125	0.0716857334161093	-1.7
10005	0.345599437649046	-0.5
57136	0.41439603972577	-0.4
56853	0.677924606689395	0.4
9658	0.640193323030855	0.3
28316	0.532262409689598	-0.8
22850	0.909957254787906	-0.1
79863	0.678469630435018	-0.2
9097	0.0005541532787361	1.1
9218	0.0698079641970685	0.4
64863	0.92143030521899	0.1
9663	0.009586181577003	-1.2
23347	0.0962102567569348	0.3
8736	0.780282675202524	0.2
10627	0.19619558039088	0.5
79959	0.0202858111928532	1.5
29906	0.91165001176188	-0.2
55125	0.918899021317557	-0.1
8731	0.0027514930165506	1.1
4092	0.363123826406118	-0.4
9388	0.949373193165141	0.0
284217	6.90450607022718e-05	-2.6
54941	0.820565125334036	-0.1
23253	0.0225642848781907	0.6
8715	0.652156947372632	-0.5
11201	0.159052479834013	0.6
57534	7.69467467013041e-06	0.9
5932	0.253090774663705	0.4
8780	0.440217217158383	-0.3
1478	0.462836113437481	-0.4
25878	0.119807526948348	-1.3
340547	0.0624273401209767	-1.7
5716	0.260204157199485	0.6
115201	0.0002155269290415	-1.0
412	0.981955790646333	0.0
6907	0.0269465177805991	0.9
4935	0.444925222925111	-1.0
10857	0.0019244332915543	1.2
5422	0.817841339075388	0.1
4281	0.0452073539509716	0.7
79576	0.363866857808934	0.5
158800	0.0674440941508865	-2.1
55916	0.254617557953815	0.5
79868	0.040686157331584	0.6
5634	0.0043640933390618	0.8
51311	0.31409139122086	0.9
56180	0.266699289843124	0.7
9949	0.0723967413785277	-0.6
91851	0.0606066174298253	1.2
64743	0.128914564975823	-0.9
6839	0.117135193055766	-1.1
8406	0.0088018907444823	1.3
2742	0.0032061496297965	-2.7
331	0.603573102272721	0.1
10735	2.71705646900856e-06	1.0
286410	0.0061673197725613	0.8
4168	0.166854521415844	-1.6
215	0.042575405943509	-1.9
28952	0.443416135821734	-0.8
778	0.0019544781536357	-3.0
6855	0.677948527254786	0.4
5355	0.679097136005901	0.1
660	0.864518837270755	-0.1
5358	8.365758270648e-07	1.5
8260	0.514338439820517	0.4
5973	0.103041532746487	-1.8
2000	0.0348959914997948	-1.2
6594	0.132188009222776	0.7
55613	0.0073963008248782	-1.7
140462	0.0068223478546587	-2.1
340554	0.193985917520658	-0.6
5931	0.572133491834489	0.2
3750	0.347730028756328	-0.8
9016	0.463438411772634	-0.6
2332	0.0039368728940617	1.1
11040	0.0006567923038136	-2.6
10389	0.945638746966715	0.1
7355	0.0575060859363118	-1.0
10084	0.783587539487846	-0.2
6247	0.678442943033017	0.5
27344	0.320096773149821	-0.8
2010	0.681016379638171	0.3
6901	0.0186234372922247	-1.7
5230	0.0123037391310153	0.8
2623	0.235043933779178	-1.5
84061	0.287904367823403	0.5
6611	0.0369739470782048	0.7
5251	0.471256503980118	-0.8
8266	0.0095571364837605	-1.0
83692	0.220203745195211	-0.6
8411	0.007080557129675	0.6
6102	0.123113111441269	0.8
9767	0.0002533876398337	1.9
5127	0.273209820187833	-0.5
8237	0.820565125334036	0.2
9468	0.958842586150381	0.1
680	0.50927096785847	-0.9
27336	0.50927096785847	0.2
959	0.564704436961541	-0.6
7076	0.0527953315273062	1.1
56062	0.406467996834429	-0.8
2564	0.0142544346686815	-0.9
27328	0.239362431892981	-1.3
2245	0.192458046539962	-0.9
5303	0.853757387162977	-0.1
64840	0.421857993299369	-0.5
10916	0.993703409342214	0.0
5935	0.496183556689593	0.4
11279	0.0324894441740711	0.8
27286	0.0051510300739927	1.0
94121	0.601704332156394	0.3
158866	0.995785263112147	0.0
2491	0.974661605851265	0.0
1821	0.944263043928651	-0.1
54457	0.849870235216499	0.3
51260	0.449073660107779	-0.6
2717	0.0429055707513654	-0.9
51566	0.197787677338245	0.4
56271	0.0006913691594819	1.6
80183	0.471226691216565	-0.7
259232	0.545096279575251	0.5
2259	0.361346700874347	0.8
3356	0.148133941858193	1.2
54602	0.627634519908797	0.3
10673	0.454092949545445	-0.6
22862	0.0148182828079705	0.6
81602	0.0470101425243164	0.8
81617	0.0089238062355225	1.6
688	0.681646555570003	-0.4
8428	0.184747180163174	0.7
54	0.503798677641644	-0.5
5611	0.100600152357726	0.5
55757	0.152064760394598	0.4
8874	0.613173214356784	0.2
2254	0.779470436864929	-0.2
6445	0.536184160541058	-0.7
143	0.061339227234949	-0.7
55578	0.0161540355838158	0.6
10240	0.363877067843715	-0.3
10166	0.0729364769527535	-1.3
3839	4.2017015205633e-06	1.3
2321	1.37741949117757e-05	1.7
28984	0.0010777159789365	1.8
23078	0.366405601410278	-0.2
160851	0.0678997826094554	0.7
84056	0.0061761192072719	1.0
26512	0.0012804850248649	0.6
79758	0.0013515908251749	-1.6
84935	0.0949584541332238	1.2
8848	0.108936225037444	0.5
1203	0.348386768966526	-0.4
10562	0.879028980363548	0.2
10232	0.619499940437193	0.6
23295	0.476022238410302	-0.4
23361	0.0009572935781322	-1.8
8717	0.0021259877052644	-1.7
3299	0.0060900510115237	-1.9
11151	0.0089714521522101	-2.2
5595	0.0452711212081435	-0.7
79153	0.0172903753582176	-1.8
79767	0.449569547362785	-0.8
5257	0.201829295215529	-0.3
57149	0.607472628839584	0.4
10204	0.0503904752650588	0.6
9688	0.949425129903019	0.0
80152	0.0880687471269247	-1.2
55815	0.0346501602990113	-2.3
10725	0.0001753247510663	0.9
83752	0.411973929854312	0.1
9683	0.795985375822785	0.1
869	0.404238329916482	-1.0
23568	0.804345931516856	0.4
51090	0.0032615626131132	-2.0
23090	0.946282824057554	0.1
6367	0.0167717958106234	-2.3
1723	0.801566296348729	-0.1
10664	0.828271417642395	-0.1
65057	0.736650642089038	-0.3
5432	0.675216803201032	0.1
50855	0.474316196677715	0.8
55565	1.13926163158116e-05	-2.5
4324	1.89320243859443e-06	-2.6
79650	0.0086341321255347	1.5
80777	0.347966137801164	0.5
29070	0.0699978824536878	-1.0
4832	0.0013007021856238	-1.7
65009	0.666768605874032	0.3
5713	0.871480201512527	-0.1
79918	0.970116311949289	0.0
55238	0.381735378863588	-0.7
55697	0.328627787070239	-0.7
3038	0.22848175521853	1.2
79613	0.277583064020191	-0.6
25839	0.013746005573436	-1.3
55512	0.0596644043953563	-1.5
84138	0.583428584519025	-0.3
9057	0.534982263560458	-0.3
23659	0.178477865841948	-1.0
80004	0.104567914888363	-1.4
79152	0.594140749050848	0.6
79726	0.710792675698632	0.3
22879	0.988144190540849	0.0
56942	0.309843928023457	0.5
8312	0.112297882033157	-0.9
54985	0.529484316784169	-0.4
8131	0.0054668849070743	-1.5
23417	0.0810468528917662	-0.5
4350	0.335933765605347	1.2
54550	0.775130988518788	-0.5
83693	0.137724350666824	0.7
9013	0.0003974782918281	-2.1
51172	0.0050089432236344	-1.7
58189	0.616986885822485	-0.3
9717	0.0066039077027558	-2.4
23406	0.602919495652288	-0.3
9100	0.0290926133761461	0.6
83716	0.0075841212789417	1.5
7249	0.0001447975844996	-1.2
26048	0.573546494072753	-0.5
4833	0.7084750756969	-0.3
4363	0.83653260663116	-0.1
408050	0.807711765991171	-0.2
64788	0.0037350855923503	-1.4
2294	0.0453770975629022	1.0
64428	0.0054380170845192	-1.7
64779	0.198255031160507	-0.7
1186	0.229382698317333	-0.8
84264	0.0226382377758549	-2.1
65990	0.120182153372003	-1.1
8140	0.415057003545078	0.7
79006	0.0759059478818814	-1.5
79791	0.228939673233488	-0.6
10273	0.503534633328306	-0.7
9028	0.0265445195583711	-1.9
4682	0.173723444503822	-0.7
7329	0.0982794552897938	0.5
4210	0.432764733943175	-0.7
1428	0.0067140583343365	-2.1
29904	0.593693011090461	0.3
6650	0.4525736059749	-0.5
9780	0.960043781833983	0.0
2935	0.0414711228996403	0.4
7727	0.871669987279826	-0.2
23059	0.343775362239463	0.6
56061	0.814696462702872	0.1
124454	0.122016097982657	-0.9
6923	0.0010866188858529	-0.8
23062	0.768206093828455	-0.1
343	4.1027149240216605e-09	-5.4
55313	0.985216283899127	0.0
57478	0.0176792598214556	1.0
3163	0.453912526633687	-0.3
9093	0.830776177565249	-0.1
51283	0.620383793878496	-0.1
6299	0.110692627216966	-1.6
27324	0.964601792494442	0.0
653390	0.805389071656987	0.3
5934	0.201080703373162	0.3
23475	0.676548741586387	-0.3
64131	0.199065996098506	-0.4
29108	0.0061673197725613	-1.7
23322	0.0737686412184727	0.5
4150	1.79168287573258e-06	-2.0
6810	0.0531496377903082	-1.0
10423	0.0428805403215426	0.8
10295	0.143308418981084	-0.5
84148	0.238610681380967	-0.6
23420	0.263942016512535	0.4
50615	0.0008576416234018	-2.8
51760	0.0470101425243164	-1.1
79838	0.266753545630351	-1.0
9738	0.961976814205749	0.0
57020	0.187579079200435	-0.4
9810	0.0093737874559546	-1.4
400506	0.379022388449036	-0.5
366	0.76521762142669	0.4
79719	0.382892441083401	-0.3
64799	0.25499597016673	-0.7
114294	0.714667414541322	0.2
10391	0.913055978115507	0.1
1445	0.0295119842751331	-1.3
8925	0.0323649998545991	-0.4
9325	0.872586953483894	-0.1
123263	0.264333184374834	0.5
51285	0.334796544327649	0.6
8120	0.40538710711134	0.8
23205	0.0656581083495176	-1.4
57722	0.949373193165141	-0.1
8766	0.0202882832388959	0.6
1512	0.878398596783284	-0.1
64927	0.509008496065419	-0.2
80381	0.732524255469358	0.2
2184	0.949354911032294	0.1
57214	0.727435012440675	-0.3
26015	1.09969349812311e-05	-1.9
9455	0.665459584914452	-0.2
30844	0.528462379549323	-0.3
25963	0.973806548279453	0.0
64397	0.0120624100535925	0.9
22995	0.101651114262305	-0.8
79895	0.558276166936552	-0.4
4948	0.0080521456862481	-2.9
56986	0.167915450216942	0.6
23359	0.724279593040256	-0.4
2553	0.0807772663032403	0.6
7082	0.316859710713806	0.3
90427	0.075535814606784	-1.0
23312	0.273341473085179	-0.4
29106	0.337245125267264	0.8
55192	0.759704973240457	-0.2
8669	8.7802655015511e-05	1.2
80208	0.210096902115468	-0.3
171177	0.413726011221666	-0.8
